instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,0,meta-llama/Llama-3.2-1B-Instruct,1751,44,0,507895131,507895131,1,64315673,10315801,"[10314118, 10314198, 10314278, 10314374, 10314454, 10314534, 10314614, 10314694, 10314774, 10314854, 10314934, 10315014, 10315094, 10315174, 10315254, 10315334, 10315414, 10315478, 10315558, 10315638, 10315718, 10315798, 10315878, 10315958, 10316038, 10316118, 10316198, 10316278, 10316358, 10316438, 10316518, 10316598, 10316678, 10316758, 10316838, 10316918, 10316998, 10317078, 10317142, 10317222, 10317302, 10317382, 10317462]"
0,1,meta-llama/Llama-3.2-1B-Instruct,733,75,0,1293333642,1293333642,507895131,535918622,10235338,"[10234790, 10234806, 10234822, 10234838, 10234854, 10234870, 10234886, 10234902, 10234918, 10234934, 10234950, 10234966, 10234982, 10234998, 10235014, 10235014, 10235030, 10235046, 10235062, 10235078, 10235094, 10235110, 10235126, 10235142, 10235158, 10235174, 10235190, 10235206, 10235222, 10235238, 10235254, 10235254, 10235270, 10235286, 10235302, 10235318, 10235334, 10235350, 10235366, 10235382, 10235398, 10235414, 10235430, 10235430, 10235446, 10235462, 10235478, 10235494, 10235510, 10235526, 10235542, 10235558, 10235574, 10235590, 10235590, 10235606, 10235622, 10235638, 10235654, 10235670, 10235686, 10235702, 10235718, 10235718, 10235734, 10235750, 10235766, 10235782, 10235798, 10235814, 10235830, 10235846, 10235846, 10235862]"
0,2,meta-llama/Llama-3.2-1B-Instruct,1279,57,0,1917299041,1917299041,1293333642,1342018097,10272874,"[10269894, 10270006, 10270102, 10270214, 10270326, 10270438, 10270550, 10270662, 10270774, 10270870, 10270982, 10271094, 10271206, 10271318, 10271430, 10271526, 10271638, 10271750, 10271862, 10271958, 10272070, 10272182, 10272294, 10272406, 10272502, 10272614, 10272726, 10272838, 10272934, 10273046, 10273158, 10273254, 10273366, 10273478, 10273590, 10273686, 10273798, 10273910, 10274006, 10274118, 10274230, 10274326, 10274438, 10274550, 10274646, 10274758, 10274870, 10274966, 10275078, 10275190, 10275286, 10275398, 10275494, 10275606, 10275718, 10275814]"
0,3,meta-llama/Llama-3.2-1B-Instruct,508,58,0,2520611994,2520611994,1917299041,1937430852,10231248,"[10230662, 10230678, 10230694, 10230710, 10230742, 10230758, 10230774, 10230806, 10230822, 10230838, 10230870, 10230886, 10230902, 10230934, 10230950, 10230982, 10230998, 10231014, 10231046, 10231062, 10231078, 10231110, 10231126, 10231142, 10231174, 10231190, 10231206, 10231238, 10231254, 10231270, 10231302, 10231318, 10231334, 10231350, 10231382, 10231398, 10231414, 10231446, 10231462, 10231478, 10231510, 10231526, 10231542, 10231558, 10231590, 10231606, 10231622, 10231654, 10231670, 10231686, 10231702, 10231734, 10231750, 10231766, 10231782, 10231814, 10231830]"
0,4,meta-llama/Llama-3.2-1B-Instruct,606,49,0,3035906384,3035906384,2520611994,2544719136,10233067,"[10232646, 10232662, 10232678, 10232694, 10232710, 10232726, 10232758, 10232774, 10232790, 10232806, 10232822, 10232838, 10232870, 10232886, 10232902, 10232918, 10232934, 10232950, 10232966, 10232982, 10233014, 10233030, 10233046, 10233062, 10233078, 10233094, 10233110, 10233126, 10233158, 10233174, 10233190, 10233206, 10233222, 10233238, 10233254, 10233270, 10233286, 10233318, 10233334, 10233350, 10233366, 10233382, 10233398, 10233414, 10233430, 10233446, 10233462, 10233478]"
0,5,meta-llama/Llama-3.2-1B-Instruct,822,79,0,3865028679,3865028679,3035906384,3066573667,10236602,"[10236086, 10236102, 10236118, 10236134, 10236150, 10236150, 10236166, 10236182, 10236198, 10236214, 10236230, 10236246, 10236246, 10236262, 10236278, 10236294, 10236310, 10236326, 10236326, 10236342, 10236358, 10236374, 10236390, 10236406, 10236422, 10236422, 10236438, 10236454, 10236470, 10236486, 10236502, 10236502, 10236518, 10236534, 10236550, 10236566, 10236566, 10236582, 10236598, 10236614, 10236630, 10236646, 10236646, 10236662, 10236678, 10236694, 10236710, 10236710, 10236726, 10236742, 10236758, 10236774, 10236790, 10236790, 10236806, 10236822, 10236838, 10236854, 10236854, 10236870, 10236886, 10236902, 10236918, 10236918, 10236934, 10236950, 10236966, 10236982, 10236982, 10236998, 10237014, 10237030, 10237046, 10237046, 10237062, 10237078, 10237094, 10237094]"
0,6,meta-llama/Llama-3.2-1B-Instruct,826,69,0,4591845967,4591845967,3865028679,3895757815,10236590,"[10236150, 10236150, 10236166, 10236182, 10236198, 10236214, 10236230, 10236246, 10236246, 10236262, 10236278, 10236294, 10236310, 10236326, 10236326, 10236342, 10236358, 10236374, 10236390, 10236406, 10236422, 10236422, 10236438, 10236454, 10236470, 10236486, 10236502, 10236502, 10236518, 10236534, 10236550, 10236566, 10236566, 10236582, 10236598, 10236614, 10236630, 10236646, 10236646, 10236662, 10236678, 10236694, 10236710, 10236710, 10236726, 10236742, 10236758, 10236774, 10236790, 10236790, 10236806, 10236822, 10236838, 10236854, 10236854, 10236870, 10236886, 10236902, 10236918, 10236918, 10236934, 10236950, 10236966, 10236982, 10236982, 10236998, 10237014, 10237030]"
0,7,meta-llama/Llama-3.2-1B-Instruct,1714,142,0,6110223712,6110223712,4591845967,4655566482,10316717,"[10311110, 10311206, 10311286, 10311366, 10311446, 10311526, 10311606, 10311686, 10311766, 10311862, 10311942, 10312022, 10312102, 10312182, 10312262, 10312342, 10312422, 10312502, 10312582, 10312678, 10312758, 10312838, 10312918, 10312998, 10313078, 10313158, 10313238, 10313318, 10313398, 10313478, 10313558, 10313638, 10313718, 10313798, 10313878, 10313958, 10314038, 10314118, 10314198, 10314278, 10314374, 10314454, 10314534, 10314614, 10314694, 10314774, 10314854, 10314934, 10315014, 10315094, 10315174, 10315254, 10315334, 10315414, 10315478, 10315558, 10315638, 10315718, 10315798, 10315878, 10315958, 10316038, 10316118, 10316198, 10316278, 10316358, 10316438, 10316518, 10316598, 10316678, 10316758, 10316838, 10316918, 10316998, 10317078, 10317142, 10317222, 10317302, 10317382, 10317462, 10317542, 10317622, 10317702, 10317782, 10317862, 10317926, 10318006, 10318086, 10318166, 10318246, 10318326, 10318406, 10318486, 10318566, 10318630, 10318710, 10318790, 10318870, 10318950, 10319030, 10319110, 10319174, 10319254, 10319334, 10319414, 10319494, 10319574, 10319638, 10319718, 10319798, 10319878, 10319958, 10320038, 10320102, 10320182, 10320262, 10320342, 10320422, 10320486, 10320566, 10320646, 10320726, 10320806, 10320870, 10320950, 10321030, 10321110, 10321190, 10321254, 10321334, 10321414, 10321494, 10321558, 10321638, 10321718, 10321798, 10321878, 10321942, 10322022, 10322102, 10322182]"
0,8,meta-llama/Llama-3.2-1B-Instruct,1536,39,0,6558299833,6558299833,6110223712,6167000213,10297358,"[10295670, 10295766, 10295862, 10295958, 10296038, 10296134, 10296230, 10296310, 10296406, 10296502, 10296582, 10296678, 10296774, 10296870, 10296950, 10297046, 10297142, 10297222, 10297318, 10297414, 10297494, 10297590, 10297686, 10297766, 10297862, 10297942, 10298038, 10298134, 10298214, 10298310, 10298406, 10298486, 10298582, 10298662, 10298758, 10298854, 10298934, 10299030]"
0,9,meta-llama/Llama-3.2-1B-Instruct,708,42,0,7005566283,7005566283,6558299833,6585942981,10234714,"[10234406, 10234422, 10234438, 10234454, 10234470, 10234486, 10234502, 10234518, 10234534, 10234550, 10234566, 10234582, 10234598, 10234598, 10234614, 10234630, 10234646, 10234662, 10234678, 10234694, 10234710, 10234726, 10234742, 10234758, 10234774, 10234790, 10234806, 10234822, 10234838, 10234854, 10234870, 10234886, 10234902, 10234918, 10234934, 10234950, 10234966, 10234982, 10234998, 10235014, 10235014]"
