run_id,status,batch_size,sample_ids,input_lens,output_lens,max_input_len,max_output_len,max_n_generated,batch_ttft_ms,batch_e2e_ms,error
0,OK,1,[4003],[2619],[300],2619,300,300,,3332.257,
1,OK,1,[6171],[473],[72],473,72,72,,762.761,
2,OK,1,[9237],[3],[87],3,87,87,,910.365,
3,OK,1,[8023],[11],[138],11,138,138,,1441.688,
4,OK,1,[8],[42],[27],42,27,27,,284.68,
5,OK,1,[3781],[22],[285],22,285,285,,2971.845,
6,OK,1,[3819],[52],[154],52,154,154,,1608.706,
7,OK,1,[1627],[391],[439],391,439,439,,4587.604,
8,OK,1,[4109],[26],[171],26,171,171,,1784.983,
9,OK,1,[9009],[11],[44],11,44,44,,461.893,
10,OK,1,[7641],[24],[332],24,332,332,,3463.815,
11,OK,1,[9766],[19],[165],19,165,165,,1722.327,
12,OK,1,[9680],[8],[236],8,236,236,,2461.956,
13,OK,1,[957],[41],[611],41,611,611,,6373.845,
14,OK,1,[593],[1025],[152],1025,152,152,,1624.145,
15,OK,1,[688],[55],[529],55,529,529,,5519.612,
16,OK,1,[9710],[39],[768],39,768,768,,8016.946,
17,OK,1,[9343],[14],[139],14,139,139,,1454.291,
18,OK,1,[5863],[7],[334],7,334,334,,3490.546,
19,OK,1,[4897],[3389],[107],3389,107,107,,1306.165,
20,OK,1,[9075],[221],[767],221,767,767,,8024.32,
21,OK,1,[251],[1300],[277],1300,277,277,,2979.66,
22,OK,1,[5671],[18],[648],18,648,648,,6779.217,
23,OK,1,[6681],[13],[250],13,250,250,,2615.795,
24,OK,1,[1452],[229],[115],229,115,115,,1209.407,
25,OK,1,[4762],[138],[224],138,224,224,,2345.502,
26,OK,1,[6446],[9],[104],9,104,104,,1090.128,
27,OK,1,[2706],[7],[47],7,47,47,,494.548,
28,OK,1,[8328],[18],[104],18,104,104,,1089.985,
29,OK,1,[6759],[1853],[306],1853,306,306,,3351.355,
30,OK,1,[9435],[19],[227],19,227,227,,2374.515,
31,OK,1,[9584],[25],[226],25,226,226,,2365.005,
32,OK,1,[464],[79],[451],79,451,451,,4714.925,
33,OK,1,[2840],[42],[257],42,257,257,,2687.131,
34,OK,1,[7847],[13],[19],13,19,19,,201.883,
35,OK,1,[5796],[570],[184],570,184,184,,1940.984,
36,OK,1,[8404],[47],[164],47,164,164,,1716.481,
37,OK,1,[8505],[136],[125],136,125,125,,1311.161,
38,OK,1,[8566],[4],[245],4,245,245,,2562.562,
39,OK,1,[9965],[20],[126],20,126,126,,1321.561,
40,OK,1,[5910],[10],[320],10,320,320,,3351.028,
41,OK,1,[1003],[1784],[150],1784,150,150,,1668.27,
42,OK,1,[5031],[18],[237],18,237,237,,2480.629,
43,OK,1,[9264],[13],[198],13,198,198,,2073.164,
44,OK,1,[78],[72],[373],72,373,373,,3902.827,
45,OK,1,[1245],[11],[390],11,390,390,,4085.725,
46,OK,1,[5405],[22],[191],22,191,191,,2000.976,
47,OK,1,[7389],[381],[278],381,278,278,,2921.161,
48,OK,1,[9070],[26],[371],26,371,371,,3888.158,
49,OK,1,[7808],[28],[355],28,355,355,,3720.327,
