run_id,status,batch_size,sample_ids,input_lens,output_lens,max_input_len,max_output_len,max_n_generated,batch_ttft_ms,batch_e2e_ms,error
0,OK,1,[4003],[8],[1043],8,1043,1043,,10887.756,
1,OK,1,[6171],[15],[189],15,189,189,,1975.283,
2,OK,1,[9237],[12],[418],12,418,418,,4365.143,
3,OK,1,[8023],[15],[301],15,301,301,,3142.601,
4,OK,1,[8],[25],[1418],25,1418,1418,,14818.022,
5,OK,1,[3781],[51],[461],51,461,461,,4814.028,
6,OK,1,[3819],[29],[576],29,576,576,,6016.27,
7,OK,1,[1627],[50],[1031],50,1031,1031,,10774.703,
8,OK,1,[4109],[55],[232],55,232,232,,2427.67,
9,OK,1,[9009],[10],[834],10,834,834,,8717.81,
10,OK,1,[7641],[27],[720],27,720,720,,7530.086,
11,OK,1,[9766],[16],[560],16,560,560,,5857.319,
12,OK,1,[9680],[28],[1296],28,1296,1296,,13555.891,
13,OK,1,[957],[19],[450],19,450,450,,4706.214,
14,OK,1,[593],[28],[356],28,356,356,,3724.549,
15,OK,1,[688],[28],[1811],28,1811,1811,,19025.374,
16,OK,1,[9710],[56],[1835],56,1835,1835,,19321.68,
17,OK,1,[9343],[38],[692],38,692,692,,7257.138,
18,OK,1,[5863],[58],[1511],58,1511,1511,,15879.152,
19,OK,1,[4897],[31],[2357],31,2357,2357,,24929.448,
20,OK,1,[9075],[34],[179],34,179,179,,1879.129,
21,OK,1,[251],[25],[350],25,350,350,,3670.02,
22,OK,1,[5671],[22],[124],22,124,124,,1302.485,
23,OK,1,[6681],[40],[321],40,321,321,,3366.121,
24,OK,1,[1452],[35],[896],35,896,896,,9395.861,
25,OK,1,[4762],[19],[1601],19,1601,1601,,16825.853,
26,OK,1,[6446],[11],[1475],11,1475,1475,,15496.102,
27,OK,1,[2706],[32],[375],32,375,375,,3936.948,
28,OK,1,[8328],[54],[1172],54,1172,1172,,12308.439,
29,OK,1,[6759],[31],[523],31,523,523,,5490.572,
30,OK,1,[9435],[30],[1059],30,1059,1059,,11111.808,
31,OK,1,[9584],[29],[550],29,550,550,,5769.09,
32,OK,1,[464],[33],[1053],33,1053,1053,,11042.709,
33,OK,1,[2840],[33],[597],33,597,597,,6262.35,
34,OK,1,[7847],[11],[1409],11,1409,1409,,14805.638,
35,OK,1,[5796],[36],[1996],36,1996,1996,,21066.61,
36,OK,1,[8404],[18],[604],18,604,604,,6337.965,
37,OK,1,[8505],[28],[394],28,394,394,,4135.469,
38,OK,1,[8566],[24],[262],24,262,262,,2750.725,
39,OK,1,[9965],[32],[235],32,235,235,,2467.989,
40,OK,1,[5910],[19],[167],19,167,167,,1754.899,
41,OK,1,[1003],[14],[503],14,503,503,,5278.184,
42,OK,1,[5031],[30],[1229],30,1229,1229,,12902.781,
43,OK,1,[9264],[41],[1440],41,1440,1440,,15134.309,
44,OK,1,[78],[40],[786],40,786,786,,8242.132,
45,OK,1,[1245],[6],[641],6,641,641,,6721.416,
46,OK,1,[5405],[18],[1924],18,1924,1924,,20268.768,
47,OK,1,[7389],[22],[1238],22,1238,1238,,12987.728,
48,OK,1,[9070],[25],[840],25,840,840,,8806.737,
49,OK,1,[7808],[65],[1328],65,1328,1328,,13932.32,
