layer,tokens,time_us
act_fn,3376,339.427
act_fn,3392,339.746
act_fn,3408,342.551
act_fn,3424,343.874
act_fn,3440,344.855
act_fn,3456,346.338
act_fn,3472,346.754
act_fn,3488,347.373
act_fn,3504,349.229
act_fn,3520,350.648
act_fn,3536,351.832
act_fn,3552,352.877
act_fn,3568,356.322
act_fn,3584,358.69
act_fn,3600,356.738
act_fn,3616,359.427
act_fn,3632,360.195
act_fn,3648,360.771
act_fn,3664,362.636
act_fn,3680,364.013
act_fn,3696,366.594
act_fn,3712,367.511
act_fn,3728,375.256
act_fn,3744,375.874
act_fn,3760,377.4
act_fn,3776,380.109
act_fn,3792,379.693
act_fn,3808,382.509
act_fn,3824,383.021
act_fn,3840,386.21
act_fn,3856,386.829
act_fn,3872,388.035
act_fn,3888,389.496
act_fn,3904,391.576
act_fn,3920,392.322
act_fn,3936,395.778
act_fn,3952,398.061
act_fn,3968,396.824
act_fn,3984,398.243
act_fn,4000,400.792
act_fn,4016,400.088
act_fn,4032,403.149
act_fn,4048,405.699
act_fn,4064,407.352
act_fn,4080,407.576
act_fn,4096,409.912
act_fn,4112,411.459
act_fn,4128,410.712
act_fn,4144,413.474
act_fn,4160,414.829
act_fn,4176,416.643
act_fn,4192,418.168
act_fn,4208,420.152
act_fn,4224,423.107
act_fn,4240,418.712
act_fn,4256,421.613
act_fn,4272,422.627
act_fn,4288,426.137
act_fn,4304,439.278
act_fn,4320,427.331
act_fn,4336,430.232
act_fn,4352,431.726
act_fn,4368,436.482
act_fn,4384,440.568
act_fn,4400,441.698
act_fn,4416,442.041
act_fn,4432,445.006
act_fn,4448,444.344
act_fn,4464,447.672
act_fn,4480,449.592
act_fn,4496,449.966
act_fn,4512,451.182
act_fn,4528,454.435
act_fn,4544,454.744
act_fn,4560,457.166
act_fn,4576,456.131
act_fn,4592,461.027
act_fn,4608,461.678
act_fn,4624,460.984
act_fn,4640,463.427
act_fn,4656,465.113
act_fn,4672,465.188
act_fn,4688,469.241
act_fn,4704,469.902
act_fn,4720,471.715
act_fn,4736,473.966
act_fn,4752,474.617
act_fn,4768,475.566
act_fn,4784,476.355
act_fn,4800,480.537
act_fn,4816,480.238
act_fn,4832,480.163
act_fn,4848,483.982
act_fn,4864,484.12
act_fn,4880,482.723
act_fn,4896,485.667
act_fn,4912,487.235
act_fn,4928,487.843
act_fn,4944,488.59
act_fn,4960,492.035
act_fn,4976,494.403
act_fn,4992,494.819
act_fn,5008,502.275
act_fn,5024,503.129
act_fn,5040,503.513
act_fn,5056,507.715
act_fn,5072,507.726
act_fn,5088,509.006
act_fn,5104,511.267
act_fn,5120,511.491
act_fn,5136,514.019
act_fn,5152,517.945
act_fn,5168,515.918
act_fn,5184,517.827
act_fn,5200,533.657
act_fn,5216,521.038
act_fn,5232,526.03
act_fn,5248,524.931
act_fn,5264,525.369
act_fn,5280,527.14
act_fn,5296,528.323
act_fn,5312,530.873
act_fn,5328,532.633
act_fn,5344,532.345
act_fn,5360,535.833
act_fn,5376,535.183
act_fn,5392,534.702
act_fn,5408,538.457
act_fn,5424,540.057
act_fn,5440,541.614
act_fn,5456,543.385
act_fn,5472,545.668
act_fn,5488,546.958
act_fn,5504,547.748
act_fn,5520,547.31
act_fn,5536,549.54
act_fn,5552,549.668
act_fn,5568,551.247
act_fn,5584,551.289
act_fn,5600,555.471
act_fn,5616,558.99
act_fn,5632,559.928
act_fn,5648,566.841
act_fn,5664,565.967
act_fn,5680,568.206
act_fn,5696,568.623
act_fn,5712,571.684
act_fn,5728,573.358
act_fn,5744,575.759
act_fn,5760,575.545
act_fn,5776,576.282
act_fn,5792,580.121
act_fn,5808,580.943
act_fn,5824,584.303
act_fn,5840,582.671
act_fn,5856,584.9
act_fn,5872,588.26
act_fn,5888,589.892
act_fn,5904,605.935
act_fn,5920,589.231
act_fn,5936,592.996
act_fn,5952,594.063
act_fn,5968,595.866
act_fn,5984,598.319
act_fn,6000,598.948
act_fn,6016,600.868
act_fn,6032,600.228
act_fn,6048,598.756
act_fn,6064,603.268
act_fn,6080,605.85
act_fn,6096,606.34
act_fn,6112,610.127
act_fn,6128,609.007
act_fn,6144,613.412
act_fn,6160,608.89
act_fn,6176,611.748
act_fn,6192,615.513
act_fn,6208,613.732
act_fn,6224,615.492
act_fn,6240,618.863
act_fn,6256,620.932
act_fn,6272,623.684
act_fn,6288,630.191
act_fn,6304,628.591
act_fn,6320,628.591
act_fn,6336,633.295
act_fn,6352,634.714
act_fn,6368,636.687
act_fn,6384,638.34
act_fn,6400,639.033
act_fn,6416,643.088
act_fn,6432,642.586
act_fn,6448,641.701
act_fn,6464,644.698
act_fn,6480,646.66
act_fn,6496,649.221
act_fn,6512,651.952
act_fn,6528,647.941
act_fn,6544,670.085
act_fn,6560,655.577
act_fn,6576,654.65
act_fn,6592,659.994
act_fn,6608,663.397
act_fn,6624,662.384
act_fn,6640,662.693
act_fn,6656,665.946
act_fn,6672,663.109
act_fn,6688,664.879
act_fn,6704,665.924
act_fn,6720,668.282
act_fn,6736,669.808
act_fn,6752,670.255
act_fn,6768,672.986
act_fn,6784,675.738
act_fn,6800,676.282
act_fn,6816,674.693
act_fn,6832,679.354
act_fn,6848,679.258
act_fn,6864,678.767
act_fn,6880,682.192
act_fn,6896,686.202
act_fn,6912,685.915
act_fn,6928,692.048
act_fn,6944,694.522
act_fn,6960,695.621
act_fn,6976,700.602
act_fn,6992,698.106
act_fn,7008,699.578
act_fn,7024,704.016
act_fn,7040,704.378
act_fn,7056,704.592
act_fn,7072,707.066
act_fn,7088,708.08
act_fn,7104,710.384
act_fn,7120,731.312
act_fn,7136,710.799
act_fn,7152,714.01
act_fn,7168,717.488
act_fn,7184,715.866
act_fn,7200,720.581
act_fn,7216,718.746
act_fn,7232,722.277
act_fn,7248,720.848
act_fn,7264,724.549
act_fn,7280,726.575
act_fn,7296,725.157
act_fn,7312,724.549
act_fn,7328,725.819
act_fn,7344,730.917
act_fn,7360,733.232
act_fn,7376,733.723
act_fn,7392,736.869
act_fn,7408,737.648
act_fn,7424,739.877
act_fn,7440,737.872
act_fn,7456,737.691
act_fn,7472,738.309
act_fn,7488,742.906
act_fn,7504,744.976
act_fn,7520,746.203
act_fn,7536,747.173
act_fn,7552,749.168
act_fn,7568,760.389
act_fn,7584,756.464
act_fn,7600,756.571
act_fn,7616,758.48
act_fn,7632,783.494
act_fn,7648,763.493
act_fn,7664,766.619
act_fn,7680,765.179
act_fn,7696,766.086
act_fn,7712,772.998
act_fn,7728,771.942
act_fn,7744,775.888
act_fn,7760,776.134
act_fn,7776,773.67
act_fn,7792,776.773
act_fn,7808,785.201
act_fn,7824,779.237
act_fn,7840,780.815
act_fn,7856,785.126
act_fn,7872,782.566
act_fn,7888,785.617
act_fn,7904,788.027
act_fn,7920,788.443
act_fn,7936,788.976
act_fn,7952,794.139
act_fn,7968,790.214
act_fn,7984,794.299
act_fn,8000,799.418
act_fn,8016,794.139
act_fn,8032,797.201
act_fn,8048,800.827
act_fn,8064,799.921
act_fn,8080,820.976
act_fn,8096,801.67
act_fn,8112,805.979
act_fn,8128,806.011
act_fn,8144,808.507
act_fn,8160,809.734
act_fn,8176,809.713
act_fn,8192,812.027
down_proj,1,77.1317
down_proj,2,84.001
down_proj,3,84.5127
down_proj,4,84.534
down_proj,5,85.974
down_proj,6,86.945
down_proj,7,86.9977
down_proj,8,87.0083
down_proj,9,87.0943
down_proj,10,85.974
down_proj,11,86.667
down_proj,12,86.5817
down_proj,13,87.094
down_proj,14,87.6377
down_proj,15,87.4137
down_proj,16,87.5107
down_proj,20,88.0757
down_proj,24,87.414
down_proj,28,87.136
down_proj,32,88.2353
down_proj,36,89.728
down_proj,40,90.2407
down_proj,44,90.838
down_proj,48,88.95
down_proj,52,89.8243
down_proj,56,90.9663
down_proj,60,90.9977
down_proj,64,92.8647
down_proj,80,99.5097
down_proj,96,101.728
down_proj,112,91.2427
down_proj,128,90.7947
down_proj,144,127.83
down_proj,160,127.915
down_proj,176,180.844
down_proj,192,169.356
down_proj,208,169.655
down_proj,224,166.198
down_proj,240,166.444
down_proj,256,166.39
down_proj,272,226.647
down_proj,288,227.191
down_proj,304,227.34
down_proj,320,227.863
down_proj,336,227.788
down_proj,352,228.78
down_proj,368,220.674
down_proj,384,220.044
down_proj,400,304.504
down_proj,416,306.093
down_proj,432,306.541
down_proj,448,307.18
down_proj,464,307.575
down_proj,480,307.918
down_proj,496,308.514
down_proj,512,309.399
down_proj,528,322.914
down_proj,544,322.967
down_proj,560,322.967
down_proj,576,322.861
down_proj,592,427.118
down_proj,608,427.203
down_proj,624,427.384
down_proj,640,426.68
down_proj,656,436.056
down_proj,672,435.704
down_proj,688,435.917
down_proj,704,435.81
down_proj,720,435.907
down_proj,736,436.012
down_proj,752,436.099
down_proj,768,436.365
down_proj,784,623.385
down_proj,800,623.471
down_proj,816,623.513
down_proj,832,623.587
down_proj,848,622.287
down_proj,864,622.095
down_proj,880,622.308
down_proj,896,622.169
down_proj,912,625.924
down_proj,928,625.273
down_proj,944,625.817
down_proj,960,625.689
down_proj,976,527.182
down_proj,992,527.31
down_proj,1008,527.565
down_proj,1024,527.694
down_proj,1040,623.759
down_proj,1056,623.63
down_proj,1072,623.726
down_proj,1088,623.631
down_proj,1104,623.79
down_proj,1120,623.726
down_proj,1136,623.759
down_proj,1152,623.737
down_proj,1168,627.098
down_proj,1184,627.289
down_proj,1200,627.513
down_proj,1216,627.428
down_proj,1232,627.493
down_proj,1248,627.907
down_proj,1264,628.025
down_proj,1280,627.962
down_proj,1296,708.421
down_proj,1312,708.602
down_proj,1328,708.74
down_proj,1344,708.72
down_proj,1360,708.74
down_proj,1376,708.825
down_proj,1392,709.125
down_proj,1408,709.284
down_proj,1424,785.99
down_proj,1440,786.267
down_proj,1456,786.468
down_proj,1472,869.499
down_proj,1488,870.661
down_proj,1504,870.864
down_proj,1520,871.941
down_proj,1536,872.219
down_proj,1552,869.658
down_proj,1568,870.982
down_proj,1584,871.909
down_proj,1600,873.105
down_proj,1616,873.574
down_proj,1632,874.225
down_proj,1648,874.864
down_proj,1664,875.259
down_proj,1680,1245.28
down_proj,1696,1245.4
down_proj,1712,1245.28
down_proj,1728,1245.44
down_proj,1744,1245.35
down_proj,1760,1245.59
down_proj,1776,1245.27
down_proj,1792,1245.32
down_proj,1808,1245.36
down_proj,1824,1245.58
down_proj,1840,1245.73
down_proj,1856,1245.64
down_proj,1872,1245.66
down_proj,1888,1245.55
down_proj,1904,1245.38
down_proj,1920,1245.68
down_proj,1936,1245.98
down_proj,1952,1245.89
down_proj,1968,1245.99
down_proj,1984,1246.15
down_proj,2000,1246.3
down_proj,2016,1246.05
down_proj,2032,1246.23
down_proj,2048,1246.25
down_proj,2064,1246.33
down_proj,2080,1246.57
down_proj,2096,1246.5
down_proj,2112,1246.61
down_proj,2128,1246.54
down_proj,2144,1246.32
down_proj,2160,1246.47
down_proj,2176,1246.47
down_proj,2192,1246.97
down_proj,2208,1246.77
down_proj,2224,1246.8
down_proj,2240,1246.74
down_proj,2256,1247.03
down_proj,2272,1246.67
down_proj,2288,1246.83
down_proj,2304,1246.78
down_proj,2320,1246.91
down_proj,2336,1246.79
down_proj,2352,1246.78
down_proj,2368,1246.8
down_proj,2384,1246.85
down_proj,2400,1246.77
down_proj,2416,1246.93
down_proj,2432,1246.89
down_proj,2448,1247.13
down_proj,2464,1247.24
down_proj,2480,1247.02
down_proj,2496,1246.99
down_proj,2512,1246.94
down_proj,2528,1247.03
down_proj,2544,1247.24
down_proj,2560,1247.28
down_proj,2576,1866.39
down_proj,2592,1866.93
down_proj,2608,1866.8
down_proj,2624,1867.01
down_proj,2640,1866.52
down_proj,2656,1866.88
down_proj,2672,1866.48
down_proj,2688,1867.14
down_proj,2704,1867.02
down_proj,2720,1866.78
down_proj,2736,1866.82
down_proj,2752,1867.43
down_proj,2768,1866.47
down_proj,2784,1866.83
down_proj,2800,1867.12
down_proj,2816,1866.84
down_proj,2832,1866.7
down_proj,2848,1867.03
down_proj,2864,1867.46
down_proj,2880,1867.2
down_proj,2896,1867.29
down_proj,2912,1867.24
down_proj,2928,1867.32
down_proj,2944,1867.41
down_proj,2960,1868.16
down_proj,2976,1867.96
down_proj,2992,1867.53
down_proj,3008,1867.81
down_proj,3024,1867.34
down_proj,3040,1867.61
down_proj,3056,1866.99
down_proj,3072,1868.03
down_proj,3088,1867.19
down_proj,3104,1867.68
down_proj,3120,1867.99
down_proj,3136,1867.89
down_proj,3152,1867.63
down_proj,3168,1867.97
down_proj,3184,1867.56
down_proj,3200,1867.4
down_proj,3216,1868.28
down_proj,3232,1868.44
down_proj,3248,1868.29
down_proj,3264,1868.12
down_proj,3280,1868.39
down_proj,3296,1867.9
down_proj,3312,1868.74
down_proj,3328,1868.94
down_proj,3344,1869.24
down_proj,3360,1868.47
down_proj,3376,1869.39
down_proj,3392,1869.31
down_proj,3408,1868.61
down_proj,3424,1868.93
down_proj,3440,1868.95
down_proj,3456,1868.75
down_proj,3472,1868.67
down_proj,3488,1869.49
down_proj,3504,1869.1
down_proj,3520,1869.06
down_proj,3536,1869.16
down_proj,3552,1869.41
down_proj,3568,1869.43
down_proj,3584,1868.79
down_proj,3600,1869.43
down_proj,3616,1869.5
down_proj,3632,1869.9
down_proj,3648,1868.94
down_proj,3664,1868.86
down_proj,3680,1869.21
down_proj,3696,1869.27
down_proj,3712,1869.43
down_proj,3728,1869.3
down_proj,3744,1869.53
down_proj,3760,1869.43
down_proj,3776,1869.33
down_proj,3792,1869.36
down_proj,3808,1869.52
down_proj,3824,1869.45
down_proj,3840,1869.72
down_proj,3856,2486.4
down_proj,3872,2486.64
down_proj,3888,2486.18
down_proj,3904,2487.37
down_proj,3920,2487.77
down_proj,3936,2486.18
down_proj,3952,2487.3
down_proj,3968,2488.77
down_proj,3984,2488.07
down_proj,4000,2488.42
down_proj,4016,2487.4
down_proj,4032,2487.23
down_proj,4048,2487.55
down_proj,4064,2487.06
down_proj,4080,2487.53
down_proj,4096,2487.23
down_proj,4112,2488.22
down_proj,4128,2488.31
down_proj,4144,2488.98
down_proj,4160,2489
down_proj,4176,2488.9
down_proj,4192,2487.72
down_proj,4208,2489.16
down_proj,4224,2488.84
down_proj,4240,2488.62
down_proj,4256,2488.27
down_proj,4272,2488.6
down_proj,4288,2488.93
down_proj,4304,2489.17
down_proj,4320,2490.03
down_proj,4336,2488.98
down_proj,4352,2490.5
down_proj,4368,2489.86
down_proj,4384,2489.17
down_proj,4400,2490.13
down_proj,4416,2490.03
down_proj,4432,2490.09
down_proj,4448,2490.04
down_proj,4464,2490.04
down_proj,4480,2489.99
down_proj,4496,2490.55
down_proj,4512,2490.42
down_proj,4528,2490.33
down_proj,4544,2489.66
down_proj,4560,2502.84
down_proj,4576,2502.51
down_proj,4592,2502.71
down_proj,4608,2502.74
down_proj,4624,2503.22
down_proj,4640,2502.84
down_proj,4656,2502.95
down_proj,4672,2503.08
down_proj,4688,2503.18
down_proj,4704,2503.2
down_proj,4720,2503.45
down_proj,4736,2503.26
down_proj,4752,2503.6
down_proj,4768,2502.96
down_proj,4784,2503.76
down_proj,4800,2503.36
down_proj,4816,2503.4
down_proj,4832,2503.28
down_proj,4848,2503.59
down_proj,4864,2503.18
down_proj,4880,2503.39
down_proj,4896,2503.33
down_proj,4912,2503.33
down_proj,4928,2503.81
down_proj,4944,2503.46
down_proj,4960,2503.54
down_proj,4976,2503.92
down_proj,4992,2503.69
down_proj,5008,2504.03
down_proj,5024,2503.84
down_proj,5040,2503.81
down_proj,5056,2503.59
down_proj,5072,2503.62
down_proj,5088,2503.74
down_proj,5104,2504.26
down_proj,5120,2504.07
down_proj,5136,3123.73
down_proj,5152,3124.54
down_proj,5168,3124.84
down_proj,5184,3124.71
down_proj,5200,3124.99
down_proj,5216,3126.11
down_proj,5232,3124.05
down_proj,5248,3125.91
down_proj,5264,3125.28
down_proj,5280,3124.9
down_proj,5296,3125.63
down_proj,5312,3127.32
down_proj,5328,3125.19
down_proj,5344,3123.88
down_proj,5360,3125.47
down_proj,5376,3125.7
down_proj,5392,3125.72
down_proj,5408,3125.68
down_proj,5424,3127.14
down_proj,5440,3126.57
down_proj,5456,3127.17
down_proj,5472,3126.14
down_proj,5488,3125.54
down_proj,5504,3124.58
down_proj,5520,3125.9
down_proj,5536,3127.28
down_proj,5552,3126.84
down_proj,5568,3127.5
down_proj,5584,3126.24
down_proj,5600,3127.34
down_proj,5616,3126.9
down_proj,5632,3127
down_proj,5648,3127.07
down_proj,5664,3127.26
down_proj,5680,3127.19
down_proj,5696,3127.58
down_proj,5712,3127.14
down_proj,5728,3127.79
down_proj,5744,3127.49
down_proj,5760,3127.08
down_proj,5776,3127.15
down_proj,5792,3127.75
down_proj,5808,3127.84
down_proj,5824,3128.17
down_proj,5840,3127.99
down_proj,5856,3127.75
down_proj,5872,3127.87
down_proj,5888,3128.25
down_proj,5904,3128.32
down_proj,5920,3128.11
down_proj,5936,3128.21
down_proj,5952,3127.68
down_proj,5968,3128.45
down_proj,5984,3127.68
down_proj,6000,3128.69
down_proj,6016,3128.59
down_proj,6032,3128.02
down_proj,6048,3128.53
down_proj,6064,3128.3
down_proj,6080,3128.04
down_proj,6096,3127.97
down_proj,6112,3127.85
down_proj,6128,3128.02
down_proj,6144,3128.01
down_proj,6160,3128.14
down_proj,6176,3128.63
down_proj,6192,3128.6
down_proj,6208,3128.17
down_proj,6224,3128.72
down_proj,6240,3128.76
down_proj,6256,3129.27
down_proj,6272,3129.37
down_proj,6288,3129.31
down_proj,6304,3128.59
down_proj,6320,3128.97
down_proj,6336,3128.99
down_proj,6352,3129.11
down_proj,6368,3129.37
down_proj,6384,3129.34
down_proj,6400,3129.19
down_proj,6416,3746.37
down_proj,6432,3749.42
down_proj,6448,3748.03
down_proj,6464,3745.18
down_proj,6480,3747.12
down_proj,6496,3748.17
down_proj,6512,3750.01
down_proj,6528,3747.64
down_proj,6544,3748.44
down_proj,6560,3751.03
down_proj,6576,3749
down_proj,6592,3747.19
down_proj,6608,3747.02
down_proj,6624,3748.68
down_proj,6640,3748.33
down_proj,6656,3748.38
down_proj,6672,3748.73
down_proj,6688,3749.86
down_proj,6704,3748.2
down_proj,6720,3747.17
down_proj,6736,3747.9
down_proj,6752,3748.25
down_proj,6768,3747.12
down_proj,6784,3747.99
down_proj,6800,3751.42
down_proj,6816,3750.87
down_proj,6832,3750.15
down_proj,6848,3750.12
down_proj,6864,3751.85
down_proj,6880,3753.21
down_proj,6896,3750.58
down_proj,6912,3751.12
down_proj,6928,3748.66
down_proj,6944,3749.11
down_proj,6960,3752.62
down_proj,6976,3752.82
down_proj,6992,3751.26
down_proj,7008,3752.12
down_proj,7024,3751.37
down_proj,7040,3751.22
down_proj,7056,3752.46
down_proj,7072,3750.13
down_proj,7088,3750.35
down_proj,7104,3752.41
down_proj,7120,3752.82
down_proj,7136,3752.06
down_proj,7152,3750.98
down_proj,7168,3750.14
down_proj,7184,3754.75
down_proj,7200,3753.19
down_proj,7216,3753.22
down_proj,7232,3752.77
down_proj,7248,3753.01
down_proj,7264,3752.19
down_proj,7280,3752.37
down_proj,7296,3753.04
down_proj,7312,3752.82
down_proj,7328,3752.07
down_proj,7344,3753.26
down_proj,7360,3752.62
down_proj,7376,3754.01
down_proj,7392,3753.29
down_proj,7408,3752.81
down_proj,7424,3754.02
down_proj,7440,3753.39
down_proj,7456,3753.75
down_proj,7472,3754.28
down_proj,7488,3754.1
down_proj,7504,3754.31
down_proj,7520,3753.65
down_proj,7536,3753.67
down_proj,7552,3754.34
down_proj,7568,3755.18
down_proj,7584,3755.11
down_proj,7600,3754.92
down_proj,7616,3754.54
down_proj,7632,3755.56
down_proj,7648,3754.15
down_proj,7664,3754.76
down_proj,7680,3754.72
down_proj,7696,4369.88
down_proj,7712,4368.89
down_proj,7728,4370.97
down_proj,7744,4367.94
down_proj,7760,4368.97
down_proj,7776,4371.36
down_proj,7792,4370.63
down_proj,7808,4369.27
down_proj,7824,4372.9
down_proj,7840,4371.42
down_proj,7856,4368.8
down_proj,7872,4369.39
down_proj,7888,4370.83
down_proj,7904,4369.62
down_proj,7920,4372.06
down_proj,7936,4369.38
down_proj,7952,4372.56
down_proj,7968,4372.54
down_proj,7984,4371.52
down_proj,8000,4371.41
down_proj,8016,4372.31
down_proj,8032,4372.67
down_proj,8048,4375.08
down_proj,8064,4373.69
down_proj,8080,4371.79
down_proj,8096,4371.55
down_proj,8112,4374.42
down_proj,8128,4373.08
down_proj,8144,4373.36
down_proj,8160,4373.86
down_proj,8176,4373
down_proj,8192,4373.41
embedding,1,4.37367
embedding,2,4.661
embedding,3,4.854
embedding,4,5.20533
embedding,5,5.50333
embedding,6,5.71733
embedding,7,5.984
embedding,8,5.98433
embedding,9,6.65633
embedding,10,6.85867
embedding,11,7.072
embedding,12,7.37133
embedding,13,7.74367
embedding,14,8.00033
embedding,15,8.21333
embedding,16,8.203
embedding,20,3.73333
embedding,24,3.509
embedding,28,3.79767
embedding,32,3.59467
embedding,36,3.85067
embedding,40,3.64833
embedding,44,3.968
embedding,48,3.74367
embedding,52,4.06433
embedding,56,3.87233
embedding,60,4.14933
embedding,64,3.92567
embedding,80,4.139
embedding,96,4.18133
embedding,112,4.192
embedding,128,4.27733
embedding,144,4.544
embedding,160,4.50067
embedding,176,4.55433
embedding,192,4.57633
embedding,208,4.66133
embedding,224,4.629
embedding,240,4.72533
embedding,256,4.736
embedding,272,5.02367
embedding,288,5.02367
embedding,304,5.067
embedding,320,5.067
embedding,336,5.131
embedding,352,5.205
embedding,368,5.25867
embedding,384,5.216
embedding,400,5.58967
embedding,416,5.579
embedding,432,5.62133
embedding,448,5.66433
embedding,464,5.664
embedding,480,5.67433
embedding,496,5.69633
embedding,512,5.73867
embedding,528,5.856
embedding,544,5.92067
embedding,560,5.899
embedding,576,6.00533
embedding,592,6.03667
embedding,608,6.06933
embedding,624,6.15467
embedding,640,6.059
embedding,656,6.15467
embedding,672,6.19767
embedding,688,6.14367
embedding,704,6.219
embedding,720,6.21833
embedding,736,6.19733
embedding,752,6.22967
embedding,768,6.24033
embedding,784,6.25067
embedding,800,6.29367
